"Index"	"date"	"asset"	"price"
1067	"Mar 2010"	"PG.Adjusted"	54.88
1068	"Apr 2010"	"PG.Adjusted"	54.33
1069	"May 2010"	"PG.Adjusted"	53.39
1070	"Jun 2010"	"PG.Adjusted"	52.42
1071	"Jul 2010"	"PG.Adjusted"	53.87
1072	"Aug 2010"	"PG.Adjusted"	52.56
1073	"Sep 2010"	"PG.Adjusted"	52.82
1074	"Oct 2010"	"PG.Adjusted"	56.43
1075	"Nov 2010"	"PG.Adjusted"	54.21
1076	"Dec 2010"	"PG.Adjusted"	57.1
1077	"Jan 2011"	"PG.Adjusted"	56.45
1078	"Feb 2011"	"PG.Adjusted"	56.38
1079	"Mar 2011"	"PG.Adjusted"	55.08
1080	"Apr 2011"	"PG.Adjusted"	58.51
1081	"May 2011"	"PG.Adjusted"	60.41
1082	"Jun 2011"	"PG.Adjusted"	57.32
1083	"Jul 2011"	"PG.Adjusted"	55.89
1084	"Aug 2011"	"PG.Adjusted"	57.89
1085	"Sep 2011"	"PG.Adjusted"	57.43
1086	"Oct 2011"	"PG.Adjusted"	58.64
1087	"Nov 2011"	"PG.Adjusted"	59.17
1088	"Dec 2011"	"PG.Adjusted"	61.13
1089	"Jan 2012"	"PG.Adjusted"	58.23
1090	"Feb 2012"	"PG.Adjusted"	62.46
1091	"Mar 2012"	"PG.Adjusted"	62.08
1092	"Apr 2012"	"PG.Adjusted"	59.28
1093	"May 2012"	"PG.Adjusted"	58.03
1094	"Jun 2012"	"PG.Adjusted"	57.06
1095	"Jul 2012"	"PG.Adjusted"	60.64
1096	"Aug 2012"	"PG.Adjusted"	63.13
1097	"Sep 2012"	"PG.Adjusted"	65.17
1098	"Oct 2012"	"PG.Adjusted"	65.59
1099	"Nov 2012"	"PG.Adjusted"	66.15
1100	"Dec 2012"	"PG.Adjusted"	64.31
1101	"Jan 2013"	"PG.Adjusted"	71.78
1102	"Feb 2013"	"PG.Adjusted"	72.75
1103	"Mar 2013"	"PG.Adjusted"	73.59
1104	"Apr 2013"	"PG.Adjusted"	73.86
1105	"May 2013"	"PG.Adjusted"	73.85
1106	"Jun 2013"	"PG.Adjusted"	74.07
1107	"Jul 2013"	"PG.Adjusted"	77.83
1108	"Aug 2013"	"PG.Adjusted"	75.49
1109	"Sep 2013"	"PG.Adjusted"	73.27
1110	"Oct 2013"	"PG.Adjusted"	78.88
1111	"Nov 2013"	"PG.Adjusted"	82.27
1112	"Dec 2013"	"PG.Adjusted"	79.52
1113	"Jan 2014"	"PG.Adjusted"	75.41
1114	"Feb 2014"	"PG.Adjusted"	77.42
1115	"Mar 2014"	"PG.Adjusted"	79.33
1116	"Apr 2014"	"PG.Adjusted"	81.9
1117	"May 2014"	"PG.Adjusted"	80.15
1118	"Jun 2014"	"PG.Adjusted"	77.97
1119	"Jul 2014"	"PG.Adjusted"	77.32
1120	"Aug 2014"	"PG.Adjusted"	83.11
1121	"Sep 2014"	"PG.Adjusted"	83.26
1122	"Feb 2010"	"AMZN.Adjusted"	118.4
1123	"Mar 2010"	"AMZN.Adjusted"	135.77
1124	"Apr 2010"	"AMZN.Adjusted"	137.1
1125	"May 2010"	"AMZN.Adjusted"	125.46
1126	"Jun 2010"	"AMZN.Adjusted"	109.26
1127	"Jul 2010"	"AMZN.Adjusted"	117.89
1128	"Aug 2010"	"AMZN.Adjusted"	124.83
1129	"Sep 2010"	"AMZN.Adjusted"	157.06
1130	"Oct 2010"	"AMZN.Adjusted"	165.23
1131	"Nov 2010"	"AMZN.Adjusted"	175.4
1132	"Dec 2010"	"AMZN.Adjusted"	180
1133	"Jan 2011"	"AMZN.Adjusted"	169.64
1134	"Feb 2011"	"AMZN.Adjusted"	173.29
1135	"Mar 2011"	"AMZN.Adjusted"	180.13
1136	"Apr 2011"	"AMZN.Adjusted"	195.81
1137	"May 2011"	"AMZN.Adjusted"	196.69
1138	"Jun 2011"	"AMZN.Adjusted"	204.49
1139	"Jul 2011"	"AMZN.Adjusted"	222.52
1140	"Aug 2011"	"AMZN.Adjusted"	215.23
1141	"Sep 2011"	"AMZN.Adjusted"	216.23
1142	"Oct 2011"	"AMZN.Adjusted"	213.51
1143	"Nov 2011"	"AMZN.Adjusted"	192.29
1144	"Dec 2011"	"AMZN.Adjusted"	173.1
1145	"Jan 2012"	"AMZN.Adjusted"	194.44
1146	"Feb 2012"	"AMZN.Adjusted"	179.69
1147	"Mar 2012"	"AMZN.Adjusted"	202.51
1148	"Apr 2012"	"AMZN.Adjusted"	231.9
1149	"May 2012"	"AMZN.Adjusted"	212.91
1150	"Jun 2012"	"AMZN.Adjusted"	228.35
1151	"Jul 2012"	"AMZN.Adjusted"	233.3
1152	"Aug 2012"	"AMZN.Adjusted"	248.27
1153	"Sep 2012"	"AMZN.Adjusted"	254.32
1154	"Oct 2012"	"AMZN.Adjusted"	232.89
1155	"Nov 2012"	"AMZN.Adjusted"	252.05
1156	"Dec 2012"	"AMZN.Adjusted"	250.87
1157	"Jan 2013"	"AMZN.Adjusted"	265.5
1158	"Feb 2013"	"AMZN.Adjusted"	264.27
1159	"Mar 2013"	"AMZN.Adjusted"	266.49
1160	"Apr 2013"	"AMZN.Adjusted"	253.81
1161	"May 2013"	"AMZN.Adjusted"	269.2
1162	"Jun 2013"	"AMZN.Adjusted"	277.69
1163	"Jul 2013"	"AMZN.Adjusted"	301.22
1164	"Aug 2013"	"AMZN.Adjusted"	280.98
1165	"Sep 2013"	"AMZN.Adjusted"	312.64
1166	"Oct 2013"	"AMZN.Adjusted"	364.03
1167	"Nov 2013"	"AMZN.Adjusted"	393.62
1168	"Dec 2013"	"AMZN.Adjusted"	398.79
1169	"Jan 2014"	"AMZN.Adjusted"	358.69
1170	"Feb 2014"	"AMZN.Adjusted"	362.1
1171	"Mar 2014"	"AMZN.Adjusted"	336.37
1172	"Apr 2014"	"AMZN.Adjusted"	304.13
1173	"May 2014"	"AMZN.Adjusted"	312.55
1174	"Jun 2014"	"AMZN.Adjusted"	324.78
1175	"Jul 2014"	"AMZN.Adjusted"	312.99
1176	"Aug 2014"	"AMZN.Adjusted"	339.04
1177	"Sep 2014"	"AMZN.Adjusted"	331.19
